'100000', '4', '3', '-1', 'Interloper\'s Boots', '42894', '4', '32768', '0', '1', '0', '10000', '8', '4', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '17', '3', '23', '5', '8', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '340', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15464', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '5', '0', '0', '0', '0', '1000', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '50', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '0', '0', '1', '0', '0', '67'
'100093', '4', '0', '-1', 'Reckful\'s Seal', '33808', '4', '0', '0', '1', '0', '10000', '11', '8', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '14', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9334', '1', '0', '0', '-1', '0', '-1', '7597', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '4', '0', '0', '0', '0', '1007', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '0', '0', '1', '0', '0', '67'
'100094', '4', '2', '-1', 'Reckful\'s Bracers', '35053', '4', '0', '0', '1', '0', '10000', '9', '8', '-1', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '3', '17', '7', '10', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '88', '0', '0', '0', '0', '0', '0', '0', '0', '0', '7597', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '8', '0', '0', '0', '0', '1007', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '0', '0', '1', '0', '0', '68'
'100095', '4', '2', '-1', 'Reckful\'s Belt', '36349', '4', '0', '0', '1', '0', '10000', '6', '8', '-1', '70', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '3', '18', '7', '15', '4', '17', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '118', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '-1', '0', '-1', '7597', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '8', '0', '0', '0', '0', '1007', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '0', '0', '1', '0', '0', '70'
'100096', '4', '1', '-1', 'Penguin\'s Toboggan', '32978', '4', '32768', '0', '1', '0', '10000', '1', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '25', '5', '15', '6', '6', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '153', '0', '0', '0', '0', '0', '0', '0', '0', '0', '18384', '1', '0', '0', '-1', '0', '-1', '33097', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1008', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '70', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100097', '4', '1', '-1', 'Penguin\'s Trousers', '28715', '4', '32768', '0', '1', '0', '10000', '7', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '24', '6', '9', '5', '18', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '153', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14054', '1', '0', '0', '-1', '0', '-1', '18384', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1008', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '60', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100098', '4', '1', '-1', 'Penguin\'s Coat', '32981', '4', '32768', '0', '1', '0', '10000', '20', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '25', '5', '15', '6', '6', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '172', '0', '0', '0', '0', '0', '0', '0', '0', '0', '18384', '1', '0', '0', '-1', '0', '-1', '33097', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1008', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '70', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100099', '4', '1', '-1', 'Penguin\'s Amice', '33004', '4', '32768', '0', '1', '0', '10000', '3', '128', '-1', '65', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '18', '5', '13', '6', '5', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '124', '0', '0', '0', '0', '0', '0', '0', '0', '0', '24595', '1', '0', '0', '-1', '0', '-1', '25975', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1008', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '47', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '65'
'100100', '4', '1', '-1', 'Penguin\'s Uggs', '33009', '4', '32768', '0', '1', '0', '10000', '8', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '20', '5', '12', '6', '5', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '110', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9346', '1', '0', '0', '-1', '0', '-1', '23727', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1008', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '40', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100101', '4', '1', '-1', 'Penguin\'s Gloves', '32988', '4', '32768', '0', '1', '0', '10000', '10', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '20', '5', '11', '6', '5', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '102', '0', '0', '0', '0', '0', '0', '0', '0', '0', '81441', '1', '0', '0', '-1', '0', '-1', '18049', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1008', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '39', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100102', '4', '0', '-1', 'Penguin\'s Necklace', '34204', '4', '0', '0', '1', '0', '10000', '2', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '5', '4', '7', '8', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14047', '1', '0', '0', '-1', '0', '-1', '18384', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '4', '0', '0', '0', '0', '1008', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100103', '4', '0', '-1', 'Penguin\'s Seal', '34336', '4', '0', '0', '1', '0', '10000', '11', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '5', '4', '7', '4', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '18049', '1', '0', '0', '-1', '0', '-1', '23727', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '4', '0', '0', '0', '0', '1008', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100104', '4', '1', '-1', 'Penguin\'s Wristwarmers', '35180', '4', '0', '0', '1', '0', '10000', '9', '128', '-1', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '17', '5', '10', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '44', '0', '0', '0', '0', '0', '0', '0', '0', '0', '33094', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1008', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '68'
'100105', '4', '1', '-1', 'Penguin\'s Belt', '35138', '4', '0', '0', '1', '0', '10000', '6', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '5', '8', '7', '8', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '57', '0', '0', '0', '0', '0', '0', '0', '0', '0', '18384', '1', '0', '0', '-1', '0', '-1', '14055', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1008', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100106', '4', '1', '-1', 'Penguin\'s Scarf', '35446', '4', '0', '0', '1', '0', '10000', '16', '128', '-1', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '5', '7', '7', '7', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '52', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9344', '1', '0', '0', '-1', '0', '-1', '18384', '1', '0', '0', '-1', '0', '-1', '23727', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1008', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '68'
'100107', '4', '0', '-1', 'Penguin\'s Band', '35472', '4', '0', '0', '1', '0', '10000', '11', '128', '-1', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '5', '7', '7', '7', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15714', '1', '0', '0', '-1', '0', '-1', '18384', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '4', '0', '0', '0', '0', '1008', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '68'
'100108', '4', '1', '-1', 'Mammoth\'s Sun Visor', '32999', '4', '32768', '0', '1', '0', '10000', '1', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '25', '5', '15', '6', '6', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '153', '0', '0', '0', '0', '0', '0', '0', '0', '0', '18384', '1', '0', '0', '-1', '0', '-1', '33097', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1009', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '70', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100109', '4', '1', '-1', 'Mammoth\'s Trousers', '32998', '4', '32768', '0', '1', '0', '10000', '7', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '24', '6', '9', '5', '18', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '153', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14054', '1', '0', '0', '-1', '0', '-1', '18384', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1009', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '60', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100110', '4', '1', '-1', 'Mammoth\'s Robe', '33085', '4', '32768', '0', '1', '0', '10000', '20', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '25', '5', '15', '6', '6', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '172', '0', '0', '0', '0', '0', '0', '0', '0', '0', '18384', '1', '0', '0', '-1', '0', '-1', '33097', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1009', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '70', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100111', '4', '1', '-1', 'Mammoth\'s Amice', '33089', '4', '32768', '0', '1', '0', '10000', '3', '128', '-1', '65', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '18', '5', '13', '6', '5', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '124', '0', '0', '0', '0', '0', '0', '0', '0', '0', '24595', '1', '0', '0', '-1', '0', '-1', '25975', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1009', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '47', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '65'
'100112', '4', '1', '-1', 'Mammoth\'s Slippers', '32996', '4', '32768', '0', '1', '0', '10000', '8', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '20', '5', '12', '6', '5', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '110', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9346', '1', '0', '0', '-1', '0', '-1', '23727', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1009', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '40', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100113', '4', '1', '-1', 'Mammoth\'s Gloves', '32997', '4', '32768', '0', '1', '0', '10000', '10', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '20', '5', '11', '6', '5', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '102', '0', '0', '0', '0', '0', '0', '0', '0', '0', '81442', '1', '0', '0', '-1', '0', '-1', '18049', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1009', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '39', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100114', '4', '0', '-1', 'Mammoth\'s Necklace', '34204', '4', '0', '0', '1', '0', '10000', '2', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '5', '4', '7', '8', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14047', '1', '0', '0', '-1', '0', '-1', '18384', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '4', '0', '0', '0', '0', '1009', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100115', '4', '0', '-1', 'Mammoth\'s Seal', '34336', '4', '0', '0', '1', '0', '10000', '11', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '5', '4', '7', '4', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '18049', '1', '0', '0', '-1', '0', '-1', '23727', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '4', '0', '0', '0', '0', '1009', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100116', '4', '1', '-1', 'Mammoth\'s Wristguards', '35180', '4', '0', '0', '1', '0', '10000', '9', '128', '-1', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '17', '5', '10', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '44', '0', '0', '0', '0', '0', '0', '0', '0', '0', '33094', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1009', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '68'
'100117', '4', '1', '-1', 'Mammoth\'s Belt', '35138', '4', '0', '0', '1', '0', '10000', '6', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '5', '8', '7', '8', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '57', '0', '0', '0', '0', '0', '0', '0', '0', '0', '18384', '1', '0', '0', '-1', '0', '-1', '14055', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1009', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100118', '4', '1', '-1', 'Mammoth\'s Cape', '35446', '4', '0', '0', '1', '0', '10000', '16', '128', '-1', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '5', '7', '7', '7', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '52', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9344', '1', '0', '0', '-1', '0', '-1', '18384', '1', '0', '0', '-1', '0', '-1', '23727', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1009', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '68'
'100119', '4', '0', '-1', 'Mammoth\'s Band', '35472', '4', '0', '0', '1', '0', '10000', '11', '128', '-1', '68', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '5', '7', '7', '7', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15714', '1', '0', '0', '-1', '0', '-1', '18384', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '4', '0', '0', '0', '0', '1009', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '68'
'100120', '4', '1', '-1', 'Chameleon\'s Hood', '49090', '4', '32768', '0', '1', '0', '10000', '1', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '25', '5', '15', '6', '6', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '153', '0', '0', '0', '0', '0', '0', '0', '0', '0', '18384', '1', '0', '0', '-1', '0', '-1', '33097', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1010', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '70', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
'100121', '4', '1', '-1', 'Chameleon\'s Trousers', '42980', '4', '32768', '0', '1', '0', '10000', '7', '128', '-1', '67', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '4', '7', '24', '6', '9', '5', '18', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '153', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14054', '1', '0', '0', '-1', '0', '-1', '18384', '1', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '-1', '0', '-1', '0', '0', '0', '0', '0', '0', '0', '1', '', '0', '0', '0', '0', '0', '7', '0', '0', '0', '0', '1010', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '60', '0', '0', '0', '', '2', '0', '0', '0', '0', '12340', '1', '0', '0', '0', '0', '67'
